'Material Deprivation',Affordability,'Income Inequality','Community Environment Profile','Consumer Opportunity Profile','Economic Opportunity Profile','Population Churning',Education,'Job Participation','Employment Accessibility','Access to Care','Health Opportunity Index'
0.473983,0.564565,0.348988,0.394476,0.547955,0.312852,0.708651,0.774457,0.68,0.157033,0.435096,Medium
0.442725,0.570571,0.442375,0.282625,0.616445,0.26501,0.924936,0.689635,0.617,0.087868,0.156576,Medium
0.478666,0.53954,0.447368,0.383047,0.664928,0.303107,0.787532,0.766187,0.658,0.131282,0.428668,Medium
0.46137,0.538539,0.444804,0.437045,0.637498,0.332846,0.683206,0.804913,0.753,0.150892,0.37262,Medium
0.500496,0.500501,0.355601,0.400156,0.640382,0.2913,0.828244,0.769837,0.721,0.140338,0.353178,Medium
0.483448,0.521522,0.407152,0.359056,0.662775,0.262101,0.750636,0.797015,0.661,0.081101,0.508667,Medium
0.402615,0.557558,0.512955,0.240865,0.586489,0.23808,0.914758,0.659655,0.538,0.018012,0.266741,Medium
0.402768,0.387387,0.523077,0.345339,0.551807,0.30323,0.935115,0.681855,0.606,0.105834,0.432761,Medium
0.56641,0.608609,0.459919,0.225674,0.518173,0.25013,0.916031,0.675619,0.539,0.014494,0.105295,Medium
0.654761,0.624625,0.317814,0.352085,0.818255,0.227791,0.923664,0.849994,0.584,0.10381,0.353895,Medium
0.374584,0.544545,0.422267,0.365943,0.554557,0.305525,0.801527,0.745891,0.692,0.109684,0.468919,Medium
0.387236,0.417417,0.4278,0.295233,0.530275,0.256574,0.829517,0.675405,0.582,0.069592,0.460921,Medium
0.384079,0.418418,0.477058,0.278314,0.488125,0.291711,0.894402,0.617308,0.581,0.087993,0.475387,Medium
0.546861,0.548549,0.452767,0.275588,0.664154,0.220132,0.867684,0.703605,0.531,0.021136,0.361287,Medium
0.399214,0.48048,0.468286,0.280498,0.573947,0.264996,0.863868,0.680486,0.594,0.07743,0.275595,Medium
0.365401,0.494494,0.561269,0.410414,0.554677,0.361664,0.716285,0.715565,0.761,0.134871,0.3522,Medium
0.298876,0.507508,0.52969,0.397844,0.585665,0.320925,0.770992,0.715096,0.716,0.097967,0.499071,Medium
0.498868,0.477477,0.443725,0.33335,0.594154,0.304472,0.751908,0.720328,0.683,0.119912,0.206232,Medium
0.308089,0.421421,0.435358,0.282644,0.567528,0.229408,0.989822,0.681361,0.607,0.014512,0.555905,Medium
0.258322,0.412412,0.397571,0.40604,0.481206,0.31804,0.874046,0.69608,0.622,0.175062,0.483866,Medium
0.443019,0.558559,0.408097,0.329969,0.670283,0.255653,0.888041,0.764475,0.691,0.081619,0.188781,Medium
0.343741,0.588589,0.389339,0.399511,0.609728,0.267485,0.863868,0.729779,0.68,0.10088,0.504001,Medium
0.239887,0.590591,0.535493,0.413693,0.511245,0.346771,0.881679,0.607565,0.744,0.119771,0.485965,Medium
0.389354,0.416416,0.475709,0.289567,0.482327,0.29937,0.832061,0.668959,0.611,0.097164,0.328633,Medium
0.50232,0.642643,0.394872,0.312407,0.68734,0.2675,0.868957,0.745134,0.682,0.099506,0.255761,Medium
0.47526,0.57958,0.416464,0.389243,0.705736,0.265438,0.829517,0.767208,0.661,0.113826,0.446322,Medium
0.399044,0.476476,0.487854,0.450024,0.60625,0.329744,0.777354,0.766269,0.673,0.141802,0.653498,Medium
0.515789,0.492492,0.41471,0.28204,0.611806,0.233103,0.79771,0.693192,0.544,0.046411,0.419039,Medium
0.427949,0.427427,0.519973,0.24906,0.55657,0.249446,0.942748,0.645129,0.541,0.035339,0.268622,Medium
0.410616,0.451451,0.497706,0.281653,0.530506,0.284704,0.96056,0.650944,0.607,0.078814,0.324898,Medium
0.338339,0.562563,0.528475,0.374856,0.528656,0.362611,0.791349,0.660387,0.751,0.13073,0.385585,Medium
0.548333,0.583584,0.474899,0.415978,0.752932,0.275677,0.872774,0.821961,0.611,0.088845,0.514893,Medium
0.435659,0.501502,0.488664,0.361155,0.54405,0.354035,0.734097,0.742691,0.753,0.14766,0.320052,Medium
0.269066,0.523524,0.479622,0.407945,0.512057,0.347264,0.768448,0.636357,0.797,0.110892,0.602942,Medium
0.58599,0.495495,0.430229,0.248679,0.674242,0.215598,0.984733,0.669923,0.55,0.025195,0.319509,Medium
0.370832,0.543544,0.512416,0.399141,0.624896,0.325852,0.821883,0.726144,0.655,0.128986,0.520131,Medium
0.561893,0.58959,0.489204,0.334887,0.689883,0.297604,0.875318,0.764298,0.665,0.102694,0.242734,Medium
0.340713,0.374374,0.554521,0.355285,0.509234,0.3264,0.903308,0.662054,0.628,0.106618,0.463298,Medium
0.363953,0.488488,0.511741,0.389747,0.581863,0.320834,0.788804,0.696007,0.721,0.115391,0.482299,Medium
0.438576,0.586587,0.232928,0.315117,0.731864,0.201683,0.955471,0.769258,0.604,0.079885,0.649144,Medium
0.448399,0.617618,0.281242,0.306863,0.7264,0.189773,0.935115,0.783275,0.639,0.055847,0.272031,Medium
0.424595,0.567568,0.420108,0.383954,0.658247,0.304926,0.78117,0.778971,0.66,0.140558,0.431611,Medium
0.509088,0.458458,0.439271,0.28385,0.598643,0.280259,0.964377,0.682334,0.63,0.104368,0.250607,Medium
0.422657,0.65966,0.496761,0.432262,0.723913,0.307744,0.834606,0.824153,0.635,0.109768,0.421579,Medium
0.364313,0.304304,0.429825,0.297136,0.319266,0.295752,0.776081,0.640863,0.565,0.104018,0.338124,Medium
0.454775,0.550551,0.48529,0.289417,0.635653,0.259822,0.868957,0.7403,0.527,0.068314,0.343585,Medium
0.518127,0.606607,0.326451,0.416842,0.72017,0.270722,0.772265,0.801207,0.727,0.127186,0.302604,Medium
0.29204,0.657658,0.517409,0.475224,0.704905,0.363516,0.885496,0.825315,0.826,0.122243,0.513472,Medium
0.309994,0.528529,0.38556,0.419324,0.644248,0.304407,0.8257,0.7524,0.779,0.127117,0.565246,Medium
0.514293,0.49049,0.505533,0.236259,0.568302,0.248519,0.937659,0.631637,0.503,0.030922,0.335556,Medium
0.450374,0.622623,0.490553,0.235643,0.606459,0.239701,0.975827,0.680669,0.49,0.034825,0.221729,Medium
0.528806,0.543544,0.445344,0.260497,0.652092,0.214938,0.945293,0.680932,0.501,0.021912,0.380029,Medium
0.368201,0.399399,0.42861,0.356431,0.444636,0.296378,0.796438,0.660367,0.64,0.094753,0.460555,Medium
0.48555,0.511512,0.388664,0.304648,0.594147,0.261416,0.867684,0.676121,0.613,0.092655,0.382473,Medium
0.414341,0.570571,0.425506,0.391758,0.648863,0.293832,0.838422,0.767396,0.653,0.128807,0.481647,Medium
0.481357,0.516517,0.495412,0.295003,0.593423,0.29433,0.816794,0.722599,0.61,0.097278,0.302957,Medium
0.498425,0.598599,0.448853,0.357316,0.680295,0.304228,0.772265,0.754631,0.76,0.120779,0.241573,Medium
0.425045,0.618619,0.469366,0.43317,0.664944,0.306772,0.806616,0.744672,0.777,0.107339,0.477825,Medium
0.448147,0.397397,0.546829,0.384602,0.543539,0.340029,0.83715,0.719671,0.668,0.117595,0.466355,Medium
0.321379,0.474474,0.509042,0.410753,0.525459,0.343042,0.839695,0.688687,0.73,0.126748,0.464126,Medium
0.182436,0.548549,0.481646,0.403696,0.508513,0.339773,0.900763,0.646889,0.788,0.112321,0.496263,Medium
0.472853,0.508509,0.49919,0.318902,0.600047,0.288043,0.86514,0.716229,0.621,0.091117,0.298411,Medium
0.267543,0.339339,0.34197,0.363768,0.552377,0.188409,0.854962,0.737925,0.505,0.076632,0.500925,Medium
0.499242,0.563564,0.523077,0.371121,0.60957,0.320703,0.762087,0.718927,0.626,0.117214,0.36722,Medium
0.467814,0.485485,0.560729,0.339904,0.589078,0.325737,0.763359,0.706792,0.692,0.096441,0.359292,Medium
0.403466,0.429429,0.364912,0.237112,0.506327,0.227189,0.937659,0.661211,0.494,0.05683,0.460226,Medium
0.462265,0.418418,0.4278,0.353436,0.613956,0.281289,0.954198,0.728847,0.683,0.104054,0.499151,Medium
0.431751,0.371371,0.426181,0.391334,0.572611,0.299437,0.917303,0.691085,0.76,0.104389,0.464126,Medium
0.347799,0.548549,0.528745,0.360442,0.569614,0.346298,0.842239,0.704321,0.71,0.11402,0.440948,Medium
0.414127,0.438438,0.489204,0.373618,0.534319,0.33781,0.820611,0.708012,0.671,0.145005,0.483866,Medium
0.518832,0.597598,0.236977,0.374394,0.773753,0.202884,0.847328,0.841558,0.637,0.101838,0.509877,Medium
0.494892,0.520521,0.434953,0.278822,0.586202,0.270018,0.94402,0.655072,0.558,0.09289,0.35553,Medium
0.457265,0.435435,0.430094,0.401865,0.57391,0.321553,0.8257,0.68838,0.66,0.163887,0.467127,Medium
0.362111,0.544545,0.431039,0.380946,0.66894,0.245362,0.912214,0.769831,0.56,0.089692,0.490503,Medium
0.542976,0.412412,0.454116,0.30714,0.57352,0.281031,0.756997,0.751193,0.567,0.109878,0.28643,Medium
0.393596,0.566567,0.411741,0.325562,0.660548,0.226389,0.788804,0.736353,0.548,0.068531,0.45718,Medium
0.512489,0.428428,0.460459,0.243285,0.563605,0.261809,0.983461,0.655279,0.656,0.047248,0.216578,Medium
0.421767,0.525526,0.445344,0.241781,0.49816,0.274463,0.910941,0.641053,0.53,0.088523,0.273031,Medium
0.332525,0.482482,0.482186,0.385475,0.49262,0.330419,0.750636,0.637045,0.758,0.116658,0.507419,Medium
0.407005,0.526527,0.479082,0.240891,0.593289,0.21288,0.92112,0.663057,0.489,0.005302,0.377378,Medium
0.586814,0.593594,0.34143,0.371421,0.691462,0.267319,0.918575,0.873108,0.633,0.113418,0.323751,Medium
0.501283,0.596597,0.534548,0.317351,0.602559,0.314785,0.732824,0.723424,0.608,0.108232,0.206772,Medium
0.456073,0.537538,0.48502,0.38119,0.65788,0.292849,0.854962,0.740907,0.63,0.100714,0.468043,Medium
0.523138,0.523524,0.606613,0.37272,0.62299,0.347503,0.862595,0.704606,0.677,0.100935,0.352246,Medium
0.361856,0.515516,0.417814,0.362374,0.560799,0.282571,0.776081,0.702736,0.674,0.094453,0.44368,Medium
0.400057,0.457457,0.387045,0.259078,0.54445,0.224541,0.880407,0.61445,0.593,0.027422,0.553563,Medium
0.566901,0.665666,0.327126,0.286696,0.722547,0.222032,0.899491,0.728163,0.613,0.075677,0.265916,Medium
0.47673,0.510511,0.476383,0.290416,0.553133,0.29963,0.788804,0.666705,0.634,0.093682,0.334773,Medium
0.411532,0.493493,0.545209,0.354123,0.568917,0.309615,0.899491,0.693956,0.554,0.099228,0.467127,Medium
0.475107,0.633634,0.415655,0.27889,0.640099,0.256591,0.858779,0.675546,0.612,0.070918,0.33893,Medium
0.49724,0.654655,0.326451,0.3937,0.777556,0.240153,0.765903,0.816334,0.7,0.100501,0.501802,Medium
0.5069,0.585586,0.491363,0.277105,0.624195,0.305824,0.912214,0.680774,0.657,0.112143,0.150811,Medium
0.531984,0.510511,0.533738,0.247058,0.56672,0.258621,0.811705,0.679122,0.42,0.067254,0.201997,Medium
0.404514,0.547548,0.532119,0.406556,0.631839,0.311594,0.701018,0.732987,0.697,0.110054,0.505301,Medium
0.393146,0.475475,0.461943,0.270019,0.519261,0.280783,0.917303,0.614101,0.548,0.099225,0.377513,Medium
0.506935,0.493493,0.544939,0.395779,0.595596,0.333061,0.756997,0.721049,0.7,0.100471,0.40777,Medium
0.546008,0.581582,0.392038,0.27428,0.707065,0.246297,0.902036,0.743873,0.57,0.09176,0.320021,Medium
0.245903,0.383383,0.515655,0.380211,0.439951,0.356846,0.829517,0.697129,0.732,0.145922,0.32136,Medium
0.471531,0.723724,0.433063,0.494532,0.820765,0.293926,0.823155,0.888841,0.803,0.118612,0.404613,Medium
0.430826,0.594595,0.441835,0.272628,0.631648,0.235663,0.868957,0.686391,0.555,0.043237,0.408526,Medium
0.452259,0.483483,0.375574,0.295112,0.591165,0.250189,0.949109,0.728631,0.625,0.053571,0.527364,Medium
0.23402,0.565566,0.533873,0.407269,0.501305,0.375624,0.599237,0.645491,0.814,0.142588,0.439818,Medium
0.368676,0.523524,0.439541,0.40798,0.612326,0.307075,0.701018,0.712789,0.744,0.110409,0.614944,Medium
0.431859,0.583584,0.523752,0.405156,0.656897,0.330258,0.731552,0.772096,0.728,0.117862,0.430773,Medium
0.435204,0.532533,0.382726,0.375585,0.622357,0.276679,0.815522,0.748795,0.688,0.111668,0.368904,Medium
0.451083,0.532533,0.395547,0.273399,0.614448,0.251159,0.94402,0.671974,0.642,0.05627,0.413352,Medium
0.540319,0.487487,0.473684,0.380884,0.595149,0.329304,0.923664,0.686389,0.677,0.13621,0.402846,Medium
0.518854,0.512513,0.45776,0.299968,0.60048,0.277376,0.860051,0.696534,0.586,0.097437,0.353463,Medium
0.40327,0.560561,0.5139,0.396987,0.581549,0.326923,0.617048,0.739615,0.686,0.116766,0.431366,Medium
0.499846,0.664665,0.373819,0.3454,0.772925,0.249937,0.851145,0.820762,0.635,0.104406,0.439093,Medium
0.487603,0.523524,0.532119,0.361622,0.573721,0.329817,0.687023,0.766901,0.674,0.113238,0.352218,Medium
0.459948,0.592593,0.435628,0.377578,0.674632,0.281432,0.778626,0.733084,0.646,0.093964,0.48629,Medium
0.510979,0.417417,0.493792,0.267263,0.434016,0.334473,0.858779,0.604288,0.687,0.103278,0.246059,Medium
0.358057,0.544545,0.44305,0.390165,0.675095,0.275005,0.821883,0.787866,0.671,0.108034,0.535633,Medium
0.494095,0.498498,0.433603,0.247891,0.63296,0.207864,0.898219,0.644743,0.558,0.006787,0.410322,Medium
0.484869,0.531532,0.478947,0.229292,0.621992,0.20131,0.963104,0.613466,0.417,0.003629,0.433367,Medium
0.336768,0.53954,0.447233,0.384522,0.57863,0.342241,0.824427,0.737582,0.736,0.148962,0.487595,Medium
0.410484,0.416416,0.477598,0.274763,0.467837,0.244354,0.880407,0.658643,0.522,0.006128,0.505154,Medium
0.528035,0.545546,0.415655,0.279281,0.641093,0.254793,0.909669,0.707453,0.627,0.074243,0.32322,Medium
0.387568,0.484484,0.520783,0.45426,0.547847,0.361909,0.591603,0.747056,0.819,0.143198,0.492875,Medium
0.585718,0.568569,0.435358,0.291929,0.693732,0.262161,0.903308,0.749434,0.659,0.068788,0.29124,Medium
0.536761,0.590591,0.493117,0.275883,0.638122,0.29913,0.890585,0.712393,0.621,0.109699,0.11448,Medium
0.421751,0.46046,0.412551,0.275851,0.534063,0.273766,0.912214,0.659067,0.608,0.09929,0.352152,Medium
0.520703,0.546547,0.510796,0.280235,0.616162,0.303578,0.926209,0.707297,0.716,0.075383,0.173139,Medium
0.393209,0.467467,0.560459,0.338494,0.552932,0.279634,0.715013,0.692596,0.485,0.086859,0.506186,Medium
0.527367,0.543544,0.373009,0.29327,0.635362,0.254728,0.839695,0.690129,0.669,0.072455,0.416644,Medium
0.489716,0.528529,0.466802,0.316764,0.57268,0.311267,0.835878,0.734875,0.67,0.116803,0.225812,Medium
0.470738,0.484484,0.409987,0.271332,0.58694,0.26406,0.964377,0.666166,0.646,0.075339,0.409805,Medium
0.510734,0.630631,0.320108,0.394221,0.748979,0.239693,0.931298,0.79764,0.664,0.110811,0.419226,Medium
0.48258,0.345345,0.465857,0.300492,0.42042,0.31389,0.870229,0.729949,0.585,0.07282,0.502535,Medium
0.520095,0.742743,0.396491,0.419852,0.845931,0.248639,0.903308,0.872391,0.664,0.095652,0.424936,Medium
0.407578,0.653654,0.467206,0.453154,0.726022,0.30646,0.843511,0.774862,0.742,0.130376,0.468771,Medium
0.361882,0.534535,0.506343,0.318819,0.53517,0.309548,0.905852,0.69516,0.605,0.101798,0.46931,Medium
0.505237,0.557558,0.44359,0.310445,0.651801,0.249497,0.819338,0.758229,0.555,0.085148,0.30852,Medium
0.499439,0.56957,0.468286,0.291874,0.636254,0.300466,0.933842,0.738991,0.638,0.114286,0.225667,Medium
0.402238,0.489489,0.408097,0.290857,0.546948,0.273793,0.871501,0.651948,0.634,0.099384,0.423338,Medium
0.485651,0.497497,0.535628,0.409104,0.607415,0.354784,0.685751,0.74038,0.759,0.143367,0.351359,Medium
0.383084,0.516517,0.423347,0.329246,0.623083,0.284595,0.832061,0.726643,0.698,0.104523,0.431635,Medium
0.477427,0.67968,0.434548,0.408314,0.779744,0.288269,0.601781,0.849501,0.775,0.099812,0.462332,Medium
0.418616,0.60961,0.475439,0.456784,0.738256,0.300321,0.773537,0.822569,0.741,0.122231,0.502603,Medium
0.489406,0.335335,0.450202,0.247123,0.477003,0.28169,0.924936,0.653133,0.583,0.099779,0.228341,Medium
0.522404,0.604605,0.409987,0.397305,0.706648,0.283121,0.861323,0.718453,0.728,0.106023,0.480572,Medium
0.415416,0.581582,0.439676,0.304346,0.509666,0.305736,0.826972,0.689304,0.63,0.103166,0.37922,Medium
0.503436,0.673674,0.45695,0.295974,0.715675,0.264982,0.882952,0.75361,0.718,0.053922,0.240492,Medium
0.540716,0.597598,0.418623,0.279033,0.694884,0.243391,0.908397,0.724745,0.526,0.085515,0.341181,Medium
0.431162,0.710711,0.455331,0.432776,0.748602,0.306804,0.779898,0.811944,0.775,0.108645,0.514435,Medium
0.36437,0.495495,0.449933,0.371128,0.451778,0.37282,0.651399,0.729293,0.795,0.134504,0.60094,Medium
0.524868,0.526527,0.450472,0.281786,0.674447,0.230134,0.910941,0.744208,0.545,0.037283,0.413632,Medium
0.426465,0.515516,0.477868,0.293405,0.633207,0.275389,0.863868,0.697077,0.62,0.067238,0.530337,Medium
0.570139,0.645646,0.516464,0.29572,0.721422,0.265651,0.891858,0.81968,0.501,0.074506,0.235539,Medium
0.457937,0.437437,0.431174,0.346833,0.608481,0.299286,0.902036,0.717212,0.715,0.1229,0.450267,Medium
0.436287,0.541542,0.347099,0.358884,0.541209,0.277323,0.735369,0.710083,0.634,0.117375,0.547501,Medium
0.562169,0.605606,0.540486,0.293896,0.60393,0.333246,0.815522,0.740181,0.657,0.104121,0.198716,Medium
0.485443,0.528529,0.491093,0.250696,0.644564,0.245703,0.879135,0.678374,0.59,0.015235,0.514993,Medium
0.563686,0.634635,0.323482,0.407062,0.716714,0.276404,0.802799,0.865372,0.687,0.125769,0.469123,Medium
0.501627,0.497497,0.446424,0.299615,0.57508,0.307787,0.833333,0.688968,0.693,0.1116,0.350167,Medium
0.315088,0.544545,0.455735,0.385835,0.588757,0.303357,0.814249,0.703894,0.741,0.101075,0.595039,Medium
0.422468,0.521522,0.399055,0.395043,0.545341,0.325649,0.615776,0.708087,0.745,0.158486,0.466355,Medium
0.487885,0.498498,0.548313,0.399963,0.569341,0.385587,0.8257,0.72156,0.768,0.158612,0.351733,Medium
0.373735,0.60961,0.483266,0.313152,0.636704,0.309802,0.889313,0.772059,0.699,0.111296,0.261328,Medium
0.422045,0.387387,0.396491,0.246622,0.555602,0.217873,0.956743,0.643797,0.621,0.02831,0.293472,Medium
0.505975,0.627628,0.52996,0.484487,0.690501,0.33636,0.74173,0.801798,0.77,0.116862,0.508675,Medium
0.467763,0.648649,0.485965,0.411873,0.707766,0.314482,0.838422,0.717689,0.774,0.111391,0.489379,Medium
0.449286,0.606607,0.526586,0.314323,0.619543,0.311852,0.763359,0.7382,0.693,0.094321,0.248709,Medium
0.370391,0.457457,0.526046,0.295709,0.50942,0.331665,0.815522,0.683048,0.649,0.11309,0.445762,Medium
0.526652,0.698699,0.417544,0.368442,0.851251,0.23939,0.945293,0.862066,0.571,0.100304,0.438025,Medium
0.629962,0.508509,0.47139,0.247137,0.673634,0.241916,0.926209,0.694432,0.525,0.045872,0.307379,Medium
0.488183,0.536537,0.477598,0.325635,0.633111,0.307566,0.755725,0.732614,0.695,0.118517,0.345738,Medium
0.408672,0.512513,0.55668,0.376132,0.632011,0.332114,0.835878,0.744552,0.723,0.107378,0.430773,Medium
0.444172,0.544545,0.502024,0.404673,0.629268,0.359262,0.840967,0.726518,0.793,0.150831,0.34971,Medium
0.320712,0.695696,0.524291,0.477488,0.725545,0.355852,0.604326,0.898767,0.851,0.128339,0.500446,Medium
0.38367,0.457457,0.433603,0.252724,0.467151,0.266412,0.90458,0.627806,0.478,0.074506,0.525731,Medium
0.36861,0.551552,0.531984,0.381678,0.583616,0.313539,0.704835,0.72819,0.669,0.115618,0.39887,Medium
0.456207,0.542543,0.502969,0.296289,0.591207,0.297249,0.905852,0.764059,0.633,0.092378,0.209063,Medium
0.305261,0.63964,0.449393,0.454507,0.63775,0.320908,0.798982,0.76277,0.774,0.133114,0.443888,Medium
0.342941,0.475475,0.417004,0.263713,0.489378,0.263521,0.937659,0.69124,0.482,0.086324,0.549989,Medium
0.407953,0.577578,0.457355,0.372805,0.575019,0.311873,0.754453,0.705989,0.665,0.112742,0.522603,Medium
0.423158,0.584585,0.490553,0.424197,0.693657,0.304497,0.671756,0.799332,0.749,0.111181,0.514775,Medium
0.246708,0.594595,0.60054,0.463507,0.581246,0.38691,0.671756,0.765098,0.847,0.116907,0.512565,Medium
0.385947,0.622623,0.465182,0.370253,0.660506,0.297302,0.821883,0.756075,0.621,0.116306,0.479873,Medium
0.481129,0.474474,0.483671,0.262418,0.553408,0.27589,0.881679,0.66977,0.563,0.080708,0.328633,Medium
0.249726,0.465465,0.48529,0.328757,0.533862,0.216268,0.680662,0.7145,0.431,0.051224,0.473809,Medium
0.364125,0.538539,0.487314,0.295893,0.521157,0.330314,0.863868,0.696753,0.737,0.110286,0.206232,Medium
0.316844,0.483483,0.506613,0.326811,0.539531,0.299504,0.889313,0.691821,0.657,0.093462,0.349494,Medium
0.559697,0.50951,0.445209,0.263528,0.582953,0.28012,0.851145,0.717142,0.597,0.07933,0.303982,Medium
0.489966,0.735736,0.560729,0.535641,0.819714,0.381964,0.711196,0.928191,0.852,0.14324,0.46676,Medium
0.396441,0.650651,0.516059,0.512816,0.715113,0.357545,0.627226,0.872337,0.893,0.128195,0.431445,Medium
0.264833,0.655656,0.503644,0.422111,0.623275,0.338669,0.872774,0.720652,0.807,0.110494,0.513472,Medium
0.343158,0.65966,0.481511,0.444004,0.717999,0.323005,0.717557,0.864184,0.841,0.111459,0.491991,Medium
0.400662,0.393393,0.484615,0.303192,0.398126,0.307064,0.866412,0.619188,0.544,0.102705,0.499248,Medium
0.481082,0.547548,0.468151,0.344537,0.577963,0.321795,0.80916,0.751985,0.685,0.112266,0.403086,Medium
0.398014,0.482482,0.443185,0.287633,0.535202,0.265947,0.874046,0.631817,0.536,0.079392,0.545397,Medium
0.630464,0.622623,0.459379,0.264152,0.798384,0.215166,0.914758,0.819294,0.397,0.052431,0.418503,Medium
0.43011,0.575576,0.469771,0.389243,0.656092,0.303778,0.743003,0.753729,0.632,0.135907,0.467086,Medium
0.534118,0.540541,0.319028,0.331545,0.684186,0.248843,0.880407,0.762763,0.674,0.107017,0.442134,Medium
0.4609,0.574575,0.454656,0.313591,0.663412,0.270959,0.83715,0.711272,0.715,0.071514,0.356641,Medium
0.514393,0.528529,0.411066,0.26934,0.597635,0.254113,0.846056,0.695965,0.584,0.077705,0.313859,Medium
0.484157,0.533534,0.395951,0.291552,0.689844,0.219039,0.826972,0.732228,0.506,0.055335,0.595414,Medium
0.340872,0.553554,0.45857,0.407154,0.513254,0.330604,0.782443,0.600534,0.798,0.119924,0.550476,Medium
0.520134,0.532533,0.38529,0.279756,0.633208,0.263688,0.94402,0.710104,0.61,0.102139,0.378341,Medium
