@relation 'HOI_cleanedUp-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1-weka.filters.unsupervised.attribute.Remove-V-R13,4,6,15,9,16-18,10,7,19'

@attribute 'Material Deprivation' numeric
@attribute Affordability numeric
@attribute 'Population Churning' numeric
@attribute 'Community Environment Profile' numeric
@attribute 'Income Inequality' numeric
@attribute 'Consumer Opportunity Profile' numeric
@attribute 'Economic Opportunity Profile' numeric
@attribute 'Wellness Disparity Profile' numeric
@attribute 'Job Participation' numeric
@attribute Education numeric
@attribute 'Health Opportunity Index' {Bad,Medium,Good}

@data
0.698266,0.701702,0.945293,0.34698,0.48691,0.886782,0.270333,0.443322,0.658,0.863294,Good
0.506322,0.70971,0.801527,0.337778,0.495951,0.78024,0.323508,0.462612,0.76,0.822404,Good
0.676426,0.596597,0.914758,0.255519,0.571795,0.660118,0.339085,0.294,0.73,0.748615,Good
0.619582,0.665666,0.969466,0.253797,0.385155,0.741434,0.268993,0.430367,0.631,0.766917,Good
0.622595,0.60961,0.966921,0.238313,0.441026,0.682898,0.293211,0.391029,0.604,0.727812,Good
0.564097,0.674675,0.790076,0.339248,0.496356,0.772453,0.344424,0.401126,0.85,0.824128,Good
0.475927,0.575576,0.80916,0.31723,0.5583,0.590536,0.369036,0.440059,0.787,0.721666,Good
0.635597,0.725726,0.946565,0.257789,0.560189,0.699606,0.340153,0.250765,0.697,0.783904,Good
0.378675,0.518519,0.800254,0.269841,0.402294,0.564264,0.249903,0.840764,0.572,0.686357,Good
0.813716,0.714715,0.938931,0.256542,0.434548,0.87332,0.257526,0.281311,0.571,0.847677,Good
0.537369,0.565566,0.947837,0.252134,0.516059,0.611844,0.327778,0.399858,0.631,0.701778,Good
0.692787,0.658659,0.881679,0.306142,0.511066,0.809522,0.311128,0.339225,0.695,0.85264,Good
0.556182,0.533534,0.965649,0.243932,0.538192,0.576328,0.358557,0.296717,0.768,0.685865,Good
0.531091,0.571572,0.826972,0.32302,0.57193,0.543316,0.366556,0.511908,0.705,0.724948,Good
0.585476,0.477477,0.832061,0.267008,0.482591,0.575533,0.31846,0.546215,0.683,0.680947,Good
0.537618,0.640641,0.854962,0.313867,0.560324,0.70401,0.36169,0.330421,0.77,0.788647,Good
0.713863,0.746747,0.935115,0.358534,0.447099,0.945046,0.245287,0.453528,0.643,0.923463,Good
0.472964,0.587588,0.956743,0.29795,0.540351,0.633144,0.342076,0.402943,0.732,0.737861,Good
0.217814,0.568569,0.562341,0.48876,0.373954,0.384333,0.511015,0.470663,0.872,0.741929,Good
0.623142,0.738739,0.912214,0.330579,0.531039,0.827774,0.310097,0.340387,0.693,0.837134,Good
0.530667,0.66967,0.908397,0.296634,0.483806,0.698438,0.309973,0.455097,0.66,0.786179,Good
0.580031,0.525526,0.826972,0.346159,0.51309,0.711436,0.317068,0.555324,0.714,0.800372,Good
0.580309,0.753754,0.898219,0.362463,0.510661,0.871703,0.348563,0.323227,0.843,0.893226,Good
0.633947,0.578579,0.870229,0.289643,0.548448,0.660062,0.331263,0.418264,0.659,0.750392,Good
0.65531,0.651652,0.918575,0.266463,0.52915,0.743465,0.327195,0.26254,0.743,0.812852,Good
0.587266,0.592593,0.910941,0.278152,0.517409,0.694899,0.341903,0.338094,0.723,0.773192,Good
0.604332,0.581582,0.931298,0.261441,0.566532,0.667915,0.339361,0.337194,0.676,0.753235,Good
0.545541,0.63964,0.918575,0.335977,0.522132,0.721756,0.351578,0.380905,0.796,0.781095,Good
0.481098,0.583584,0.810433,0.299514,0.636572,0.543498,0.382896,0.440156,0.732,0.701179,Good
0.596871,0.55956,0.919847,0.257949,0.445884,0.639108,0.302747,0.46402,0.688,0.709617,Good
0.532467,0.647648,0.963104,0.319471,0.556545,0.671185,0.365503,0.361115,0.767,0.809815,Good
0.533855,0.547548,0.924936,0.240102,0.533468,0.566081,0.358012,0.328603,0.625,0.708138,Good
0.457951,0.54955,0.880407,0.239187,0.573819,0.577367,0.332951,0.423278,0.694,0.6677,Good
0.402186,0.681682,0.881679,0.347829,0.481781,0.732778,0.310505,0.602142,0.707,0.799909,Good
0.51093,0.553554,0.860051,0.339587,0.512281,0.62412,0.31847,0.584801,0.707,0.744719,Good
0.633642,0.621622,0.92112,0.291384,0.539271,0.725527,0.316354,0.386849,0.682,0.769839,Good
0.530568,0.606607,0.947837,0.241967,0.529015,0.635423,0.32589,0.374588,0.691,0.712749,Good
0.736975,0.727728,0.902036,0.318343,0.503374,0.88588,0.283737,0.353523,0.653,0.883677,Good
0.508597,0.632633,0.949109,0.259696,0.521457,0.650936,0.321959,0.361227,0.676,0.773299,Good
0.639827,0.700701,0.888041,0.353633,0.535223,0.813248,0.305844,0.465456,0.697,0.834697,Good
0.595157,0.683684,0.928753,0.252843,0.518758,0.714441,0.3347,0.256547,0.744,0.782353,Good
0.607168,0.710711,0.924936,0.313889,0.507287,0.793978,0.304856,0.411058,0.656,0.806198,Good
0.521335,0.65966,0.840967,0.371943,0.577868,0.666468,0.392165,0.402442,0.821,0.797046,Good
0.60044,0.720721,0.868957,0.325567,0.522267,0.791623,0.321555,0.402362,0.697,0.857595,Good
0.554173,0.553554,0.874046,0.303326,0.585155,0.634499,0.377211,0.344412,0.717,0.759758,Good
0.610484,0.597598,0.871501,0.297932,0.55803,0.687236,0.359614,0.344338,0.737,0.763993,Good
0.63287,0.644645,0.912214,0.285003,0.495816,0.7079,0.315475,0.376029,0.681,0.761328,Good
0.543489,0.620621,0.917303,0.234021,0.51444,0.619243,0.300534,0.533986,0.632,0.68234,Good
0.581949,0.652653,0.947837,0.333879,0.535088,0.768106,0.351193,0.341042,0.783,0.83456,Good
0.586899,0.618619,0.977099,0.259944,0.448583,0.730494,0.275942,0.511845,0.652,0.762049,Good
0.641705,0.724725,0.832061,0.372664,0.595142,0.828618,0.3435,0.395851,0.701,0.859563,Good
0.544804,0.593594,0.961832,0.287367,0.523347,0.651589,0.322811,0.473546,0.651,0.766269,Good
0.644555,0.621622,0.852417,0.279746,0.587179,0.704421,0.363339,0.307055,0.787,0.775096,Good
0.494654,0.506507,0.891858,0.246543,0.466262,0.636443,0.262278,0.668312,0.603,0.701013,Good
0.551544,0.702703,0.83715,0.382648,0.517139,0.820255,0.317567,0.468528,0.782,0.881838,Good
0.624744,0.515516,0.980916,0.203543,0.520378,0.632217,0.282754,0.476064,0.557,0.679296,Good
0.520175,0.571572,0.830789,0.278497,0.530634,0.516022,0.35964,0.555471,0.676,0.717313,Good
0.340147,0.550551,0.792621,0.286922,0.48502,0.394751,0.347358,0.729862,0.733,0.682955,Good
0.546816,0.683684,0.874046,0.306526,0.652497,0.675166,0.392718,0.250916,0.761,0.779953,Good
0.69477,0.72973,0.875318,0.293505,0.402969,0.87835,0.250868,0.467652,0.64,0.88919,Good
0.647229,0.645646,0.885496,0.302221,0.478273,0.753665,0.306318,0.438145,0.683,0.787827,Good
0.637064,0.586587,0.886768,0.256784,0.418219,0.659098,0.30259,0.470142,0.666,0.712565,Good
0.723705,0.671672,0.891858,0.390262,0.440891,0.835399,0.317511,0.458569,0.797,0.883185,Good
0.515822,0.651652,0.85369,0.291521,0.508772,0.723736,0.300383,0.52055,0.688,0.783465,Good
0.657196,0.687688,0.882952,0.328195,0.541565,0.792015,0.31353,0.422157,0.654,0.849413,Good
0.729385,0.716717,0.829517,0.324674,0.592713,0.799534,0.356323,0.343387,0.706,0.843053,Good
0.523059,0.67968,0.875318,0.338296,0.577598,0.732944,0.364325,0.402596,0.772,0.786816,Good
0.708051,0.753754,0.828244,0.319627,0.526991,0.841014,0.31302,0.357837,0.686,0.86214,Good
0.648997,0.62963,0.959288,0.274013,0.498785,0.737834,0.325004,0.334282,0.72,0.740502,Good
0.539653,0.530531,0.927481,0.245227,0.521862,0.61591,0.310286,0.535103,0.587,0.68936,Good
0.767099,0.733734,0.889313,0.300515,0.455061,0.896892,0.276815,0.363645,0.646,0.883981,Good
0.662924,0.698699,0.927481,0.337117,0.525371,0.81764,0.329976,0.412975,0.787,0.848348,Good
0.562681,0.52953,0.829517,0.30175,0.428475,0.625901,0.279492,0.692819,0.648,0.746065,Good
0.523126,0.571572,0.823155,0.279522,0.54251,0.518208,0.386392,0.449916,0.799,0.737624,Good
0.551774,0.685686,0.966921,0.317997,0.511336,0.769737,0.315834,0.445081,0.706,0.807133,Good
0.594497,0.610611,0.87659,0.253568,0.60027,0.602545,0.396003,0.217066,0.77,0.740601,Good
0.55267,0.663664,0.754453,0.38122,0.609042,0.698832,0.39883,0.51881,0.827,0.800788,Good
0.564827,0.62963,0.821883,0.353627,0.444265,0.69718,0.314729,0.588407,0.769,0.831994,Good
0.583972,0.657658,0.868957,0.341619,0.574359,0.770412,0.360503,0.42212,0.794,0.828534,Good
0.623679,0.620621,0.838422,0.377625,0.569096,0.706638,0.382433,0.47175,0.839,0.788134,Good
0.662996,0.57958,0.889313,0.243393,0.532794,0.667653,0.32723,0.391197,0.688,0.735613,Good
0.549337,0.573574,0.85369,0.326059,0.567881,0.569348,0.379479,0.504028,0.741,0.749492,Good
0.736741,0.630631,0.87659,0.26651,0.493522,0.685869,0.330932,0.369697,0.707,0.763822,Good
0.598434,0.593594,0.885496,0.272131,0.542645,0.618133,0.349648,0.4051,0.737,0.754421,Good
0.527445,0.522523,0.880407,0.207735,0.463968,0.527632,0.309086,0.52077,0.637,0.67151,Good
0.434253,0.71972,0.912214,0.336016,0.321592,0.759252,0.232817,0.77732,0.62,0.807132,Good
0.581831,0.713714,0.87659,0.356643,0.573144,0.765102,0.346553,0.432633,0.729,0.813404,Good
0.660089,0.638639,0.898219,0.268898,0.537382,0.733289,0.318982,0.387453,0.648,0.767173,Good
0.56453,0.716717,0.888041,0.345143,0.536032,0.80971,0.315565,0.475048,0.721,0.840973,Good
0.510119,0.585586,0.765903,0.266044,0.538057,0.592444,0.326266,0.540486,0.699,0.728503,Good
0.47624,0.434434,0.89313,0.271336,0.427935,0.483181,0.325307,0.779657,0.666,0.649899,Good
0.490464,0.600601,0.823155,0.300128,0.549528,0.640204,0.352395,0.519437,0.748,0.749374,Good
0.599379,0.615616,0.866412,0.331543,0.589879,0.695884,0.382959,0.377006,0.78,0.798609,Good
0.657497,0.696697,0.857506,0.339901,0.621862,0.814473,0.361636,0.350608,0.786,0.835732,Good
0.581085,0.698699,0.896947,0.356334,0.521053,0.750679,0.345288,0.458122,0.777,0.815631,Good
0.601581,0.602603,0.807888,0.319776,0.537922,0.732991,0.32832,0.521204,0.716,0.824977,Good
0.70763,0.643644,0.907125,0.249477,0.529555,0.739605,0.302286,0.371208,0.66,0.787811,Good
0.641783,0.668669,0.896947,0.310563,0.57031,0.801699,0.35366,0.31709,0.771,0.841915,Good
0.618997,0.57958,0.895674,0.243531,0.439406,0.672016,0.286289,0.49023,0.691,0.714201,Good
0.602792,0.636637,0.923664,0.262978,0.435088,0.727322,0.283294,0.483261,0.652,0.804893,Good
0.485386,0.512513,0.954198,0.248079,0.512011,0.597958,0.310501,0.596634,0.664,0.689425,Good
0.579549,0.545546,0.928753,0.26623,0.405263,0.676387,0.287851,0.558686,0.72,0.734608,Good
0.748911,0.80981,0.840967,0.288101,0.411066,0.92664,0.2144,0.545063,0.538,0.908472,Good
0.511751,0.620621,0.93257,0.297552,0.402024,0.769686,0.266051,0.690833,0.605,0.780058,Good
0.487037,0.603604,0.772265,0.32654,0.550067,0.683593,0.386056,0.417755,0.864,0.822941,Good
0.689598,0.770771,0.949109,0.316016,0.507557,0.872522,0.323676,0.344151,0.741,0.888516,Good
0.606872,0.630631,0.924936,0.259647,0.49919,0.672085,0.334125,0.41152,0.726,0.775994,Good
0.711079,0.643644,0.886768,0.330885,0.613495,0.7472,0.373258,0.430328,0.765,0.792788,Good
0.614773,0.697698,0.970738,0.318988,0.601619,0.777185,0.339842,0.420017,0.678,0.828527,Good
0.51123,0.568569,0.940204,0.29248,0.551417,0.666822,0.331457,0.484199,0.689,0.76967,Good
0.347697,0.507508,0.856234,0.256381,0.475439,0.52735,0.308705,0.70197,0.683,0.706684,Good
0.463045,0.543544,0.94402,0.28187,0.519028,0.49906,0.398879,0.396461,0.681,0.672068,Good
0.597879,0.638639,0.923664,0.317047,0.575843,0.771181,0.343964,0.455578,0.693,0.820608,Good
0.618141,0.645646,0.964377,0.273625,0.408232,0.786493,0.258882,0.517182,0.639,0.811836,Good
0.590064,0.671672,0.812977,0.340226,0.625371,0.718463,0.403908,0.32486,0.859,0.771844,Good
0.622448,0.747748,0.918575,0.327584,0.4,0.881703,0.27765,0.499,0.753,0.884229,Good
0.618681,0.638639,0.826972,0.298172,0.607557,0.693652,0.357597,0.425888,0.736,0.753023,Good
0.636887,0.645646,0.891858,0.285058,0.538731,0.761443,0.312437,0.470722,0.656,0.803938,Good
0.744491,0.641642,0.877863,0.274506,0.575034,0.762189,0.337812,0.327797,0.732,0.803008,Good
0.567297,0.737738,0.787532,0.423415,0.539406,0.811294,0.322796,0.637758,0.771,0.906435,Good
0.518803,0.518519,0.891858,0.253277,0.481107,0.587124,0.311159,0.604565,0.694,0.69537,Good
0.558785,0.64965,0.861323,0.309007,0.521592,0.706799,0.336191,0.486505,0.737,0.776993,Good
0.610719,0.645646,0.956743,0.273261,0.49865,0.686065,0.355664,0.312942,0.683,0.774696,Good
0.617417,0.627628,0.945293,0.281175,0.592308,0.690116,0.38294,0.292344,0.741,0.782775,Good
0.625029,0.674675,0.942748,0.314614,0.47247,0.800909,0.263642,0.545267,0.655,0.844569,Good
0.580129,0.67968,0.818066,0.302856,0.617679,0.751641,0.350047,0.484382,0.861,0.804559,Good
0.614304,0.673674,0.900763,0.335104,0.540486,0.793135,0.341523,0.43351,0.759,0.834806,Good
0.542949,0.621622,0.871501,0.30263,0.564777,0.678496,0.344957,0.495638,0.688,0.766845,Good
0.541864,0.515516,0.913486,0.219661,0.460864,0.587302,0.288452,0.611593,0.588,0.70078,Good
0.588062,0.613614,0.902036,0.28306,0.525911,0.70247,0.330807,0.51786,0.658,0.779697,Good
0.779976,0.651652,0.955471,0.256091,0.421188,0.844091,0.261491,0.493476,0.587,0.800644,Good
0.5535,0.684685,0.931298,0.303271,0.509582,0.783844,0.330492,0.442455,0.766,0.821652,Good
0.413152,0.587588,0.900763,0.270332,0.54197,0.558522,0.373228,0.48471,0.773,0.691855,Good
0.638715,0.646647,0.954198,0.239741,0.483806,0.745555,0.281034,0.463768,0.638,0.789045,Good
0.664147,0.683684,0.810433,0.315628,0.5722,0.773705,0.350305,0.396646,0.706,0.834664,Good
0.480941,0.474474,1,0.193804,0.457625,0.539861,0.279926,0.579924,0.603,0.688813,Good
0.524761,0.630631,0.843511,0.352491,0.533198,0.720075,0.317494,0.627574,0.751,0.789398,Good
0.656194,0.706707,0.870229,0.309443,0.585155,0.780302,0.343112,0.41615,0.685,0.845861,Good
0.69992,0.738739,0.899491,0.295068,0.339136,0.904916,0.228821,0.617744,0.574,0.904618,Good
0.500722,0.658659,0.937659,0.306478,0.5417,0.723498,0.336128,0.497159,0.796,0.784868,Good
0.648507,0.613614,0.940204,0.272159,0.554251,0.702159,0.358867,0.310002,0.735,0.780296,Good
0.656781,0.654655,0.952926,0.3225,0.578138,0.736648,0.36696,0.337986,0.797,0.824692,Good
0.657823,0.713714,0.947837,0.282877,0.489069,0.871354,0.283418,0.42929,0.661,0.903348,Good
0.677018,0.663664,0.826972,0.308757,0.606478,0.764833,0.375767,0.374424,0.83,0.795907,Good
0.550327,0.585586,0.914758,0.291675,0.506478,0.630223,0.345568,0.501018,0.76,0.723376,Good
0.571004,0.641642,0.882952,0.256102,0.51444,0.619018,0.330909,0.544287,0.671,0.724953,Good
0.605546,0.696697,0.846056,0.299192,0.544939,0.764532,0.324328,0.466942,0.666,0.807452,Good
0.747044,0.745746,0.970738,0.289822,0.379622,0.92902,0.224961,0.504892,0.597,0.904135,Good
0.63713,0.506507,0.919847,0.262966,0.578408,0.62067,0.341998,0.463773,0.711,0.718388,Good
0.529475,0.708709,0.908397,0.307493,0.565992,0.760077,0.331088,0.463954,0.697,0.827638,Good
0.602318,0.585586,0.868957,0.275201,0.602429,0.637632,0.339122,0.493756,0.636,0.752667,Good
0.53761,0.681682,0.884224,0.330322,0.58475,0.756371,0.367638,0.417889,0.803,0.811608,Good
0.588052,0.678679,0.966921,0.268085,0.530769,0.740012,0.345361,0.342555,0.715,0.785432,Good
0.609002,0.582583,0.861323,0.292055,0.602969,0.583082,0.390231,0.426556,0.733,0.727207,Good
0.476651,0.61962,0.89313,0.278239,0.589474,0.615406,0.359361,0.504394,0.721,0.741117,Good
0.467806,0.586587,0.806616,0.266188,0.524561,0.621229,0.31229,0.610655,0.632,0.745861,Good
0.592247,0.723724,0.851145,0.295748,0.552632,0.777018,0.350555,0.401888,0.747,0.803948,Good
0.497502,0.653654,0.902036,0.254643,0.565452,0.664153,0.347172,0.407566,0.736,0.775464,Good
0.740394,0.652653,0.955471,0.251944,0.452092,0.768296,0.281867,0.479013,0.619,0.786185,Good
0.525464,0.594595,0.936387,0.315773,0.567611,0.692514,0.331625,0.539167,0.746,0.762188,Good
0.807677,0.614615,0.994911,0.233417,0.52915,0.728868,0.333655,0.311007,0.646,0.749966,Good
0.549327,0.578579,0.854962,0.190116,0.482861,0.616974,0.223416,0.823886,0.476,0.659292,Good
0.837923,0.657658,0.956743,0.235015,0.549798,0.78846,0.34023,0.217999,0.718,0.810357,Good
0.545375,0.601602,0.905852,0.301244,0.559109,0.646474,0.388326,0.464516,0.749,0.7506,Good
0.687467,0.586587,0.860051,0.264754,0.626991,0.667056,0.397548,0.30073,0.772,0.771587,Good
0.628604,0.714715,0.970738,0.320792,0.562618,0.775342,0.341135,0.400349,0.713,0.788023,Good
0.664123,0.621622,0.877863,0.26277,0.602969,0.713971,0.364601,0.360587,0.724,0.769682,Good
0.661779,0.674675,0.909669,0.314956,0.58664,0.793906,0.341577,0.38647,0.77,0.831539,Good
0.620501,0.586587,0.912214,0.273124,0.638731,0.633829,0.383581,0.354373,0.693,0.763866,Good
0.684747,0.685686,0.891858,0.249347,0.437382,0.784847,0.286877,0.491898,0.646,0.772484,Good
0.729086,0.561562,0.954198,0.266009,0.461134,0.765455,0.311209,0.451856,0.681,0.784004,Good
0.609355,0.600601,0.898219,0.295768,0.54386,0.66139,0.368858,0.415805,0.749,0.771447,Good
0.684114,0.602603,0.955471,0.240307,0.605533,0.695448,0.351896,0.344379,0.713,0.769546,Good
0.590736,0.71972,0.863868,0.302478,0.595816,0.734558,0.359732,0.428885,0.757,0.800289,Good
0.634199,0.700701,0.815522,0.318389,0.62969,0.771369,0.381426,0.362481,0.815,0.872636,Good
1,0.564565,1,0,0.687989,0.257379,0.322489,0.511612,0,0,Good
0.729393,0.657658,0.966921,0.287385,0.543725,0.804077,0.325629,0.367976,0.683,0.816405,Good
0.61803,0.644645,0.890585,0.283143,0.572335,0.71907,0.370742,0.372197,0.78,0.79259,Good
0.496821,0.676677,0.891858,0.288247,0.544265,0.706803,0.356725,0.480808,0.778,0.767688,Good
0.652584,0.650651,0.870229,0.288514,0.674359,0.737247,0.396847,0.246871,0.815,0.814834,Good
0.599012,0.461461,0.926209,0.256741,0.472335,0.598854,0.32813,0.663662,0.661,0.662057,Good
0.674911,0.605606,0.935115,0.263261,0.647773,0.641334,0.392872,0.299567,0.719,0.723843,Good
0.461448,0.674675,0.914758,0.301056,0.678947,0.69921,0.388485,0.415527,0.806,0.751485,Good
0.52505,0.527528,0.94402,0.256651,0.547638,0.608307,0.348285,0.580427,0.634,0.700757,Good
0.475608,0.635636,0.820611,0.318931,0.489069,0.679647,0.347084,0.593318,0.759,0.790976,Good
0.6833,0.564565,1,0.240217,0.462348,0.682956,0.366095,0.248923,1,0.762376,Good
0.593462,0.608609,0.842239,0.291741,0.549258,0.636765,0.361419,0.531263,0.745,0.769021,Good
0.690638,0.734735,0.96056,0.337627,0.542105,0.845103,0.325713,0.458574,0.705,0.88347,Good
0.683488,0.658659,0.796438,0.316241,0.602429,0.796501,0.371046,0.424813,0.85,0.853948,Good
0.588947,0.646647,0.801527,0.28432,0.500135,0.696852,0.304883,0.601678,0.652,0.820159,Good
0.641256,0.6997,0.89313,0.33238,0.598111,0.778687,0.373499,0.427863,0.795,0.809856,Good
0.618502,0.655656,0.863868,0.316883,0.623077,0.784316,0.375951,0.419374,0.791,0.854469,Good
0.580749,0.545546,0.811705,0.273584,0.636842,0.618998,0.406035,0.391085,0.739,0.749188,Good
0.758028,0.72973,0.890585,0.32258,0.547638,0.898843,0.307928,0.421441,0.713,0.893937,Good
0.647768,0.683684,0.949109,0.284795,0.552227,0.779034,0.332089,0.390914,0.74,0.814139,Good
0.549323,0.681682,0.87659,0.321612,0.564912,0.646445,0.391611,0.437195,0.814,0.797423,Good
0.696777,0.746747,0.965649,0.318596,0.576923,0.85562,0.339947,0.388232,0.702,0.844841,Good
0.68455,0.636637,0.917303,0.253184,0.609852,0.709188,0.349725,0.381851,0.685,0.766586,Good
0.539307,0.591592,0.861323,0.280933,0.52942,0.592656,0.375214,0.544478,0.756,0.719503,Good
0.678169,0.705706,0.926209,0.266524,0.345749,0.842954,0.254659,0.588762,0.6,0.871634,Good
0.69582,0.731732,0.90458,0.305194,0.576113,0.831348,0.333044,0.450491,0.682,0.878557,Good
0.59146,0.551552,0.946565,0.27472,0.210931,0.734698,0.233509,0.848787,0.691,0.773647,Good
0.671501,0.545546,0.947837,0.238207,0.543995,0.595063,0.37718,0.38995,0.576,0.699528,Good
0.521613,0.671672,0.940204,0.261755,0.563293,0.713807,0.32682,0.501458,0.694,0.772543,Good
0.656595,0.670671,0.842239,0.249418,0.635088,0.751143,0.366811,0.307846,0.785,0.831822,Good
0.813568,0.600601,0.941476,0.229221,0.424426,0.814763,0.266974,0.492587,0.611,0.858801,Good
0.576698,0.668669,0.905852,0.274809,0.640216,0.700583,0.383794,0.395162,0.756,0.783876,Good
0.749053,0.760761,0.896947,0.306516,0.564642,0.844911,0.304564,0.464118,0.635,0.862531,Good
0.741854,0.640641,0.935115,0.223294,0.481916,0.703749,0.287338,0.510749,0.536,0.773771,Good
0.555229,0.575576,0.916031,0.252277,0.465587,0.645445,0.305501,0.605361,0.673,0.750363,Good
0.836726,0.60961,0.916031,0.1932,0.564642,0.70287,0.339006,0.296986,0.601,0.740504,Good
0.599573,0.657658,0.966921,0.262575,0.579892,0.708662,0.376842,0.30293,0.729,0.807291,Good
0.535721,0.71972,0.723919,0.414654,0.546289,0.672267,0.456169,0.458353,0.847,0.840987,Good
0.462068,0.564565,0.508906,0.330599,0.625371,0.593588,0.349362,0.795423,0.727,0.819851,Good
0.515762,0.578579,0.905852,0.237502,0.524426,0.616622,0.317312,0.642803,0.676,0.689159,Good
0.602971,0.594595,0.882952,0.258411,0.503644,0.654137,0.33156,0.580724,0.687,0.720495,Good
0.582765,0.62963,0.933842,0.259699,0.528205,0.706297,0.334984,0.501932,0.683,0.78467,Good
0.442149,0.477477,0.884224,0.256183,0.435897,0.31252,0.412013,0.722065,0.63,0.634714,Good
0.671826,0.591592,0.946565,0.221077,0.5583,0.623242,0.36252,0.380279,0.686,0.705825,Good
0.684844,0.663664,0.947837,0.293414,0.597436,0.820782,0.342149,0.404794,0.775,0.858234,Good
0.684556,0.478478,0.87659,0.212826,0.634278,0.573967,0.392201,0.341922,0.723,0.725066,Good
0.664702,0.712713,0.85369,0.308409,0.592578,0.800697,0.362083,0.437559,0.743,0.847631,Good
0.620844,0.681682,0.945293,0.307511,0.580027,0.774694,0.343702,0.457404,0.723,0.831507,Good
0.645874,0.678679,0.787532,0.285303,0.643185,0.734977,0.397529,0.347697,0.761,0.819697,Good
0.640133,0.715716,0.907125,0.259491,0.603914,0.780741,0.362217,0.327354,0.775,0.828546,Good
0.618646,0.686687,0.858779,0.288647,0.691633,0.703349,0.399493,0.391299,0.824,0.791571,Good
0.586246,0.557558,0.918575,0.226897,0.492443,0.642113,0.301661,0.555484,0.698,0.731799,Good
0.576207,0.696697,0.891858,0.316818,0.590283,0.747418,0.388708,0.390913,0.814,0.861446,Good
0.647371,0.643644,0.90458,0.263592,0.597976,0.727976,0.364809,0.381507,0.781,0.81362,Good
0.672781,0.753754,0.923664,0.298812,0.525506,0.871,0.293812,0.464865,0.656,0.891363,Good
0.655433,0.70971,0.959288,0.29042,0.576653,0.817434,0.330269,0.437759,0.722,0.847541,Good
0.457126,0.643644,0.916031,0.309855,0.494602,0.690956,0.29048,0.735725,0.697,0.769731,Good
0.601391,0.73974,0.903308,0.309112,0.603104,0.78397,0.361258,0.443966,0.739,0.837066,Good
0.606756,0.750751,0.846056,0.332096,0.648043,0.832654,0.380554,0.40823,0.807,0.878441,Good
0.502089,0.545546,0.970738,0.234265,0.515385,0.563773,0.335392,0.586528,0.658,0.723601,Good
0.648308,0.606607,0.907125,0.252991,0.531849,0.610666,0.354523,0.542766,0.694,0.755145,Good
0.749641,0.698699,0.940204,0.285192,0.551282,0.86241,0.306666,0.429282,0.679,0.882084,Good
0.587355,0.66967,0.885496,0.28476,0.653981,0.722838,0.396315,0.362775,0.795,0.801073,Good
0.626713,0.685686,0.916031,0.289213,0.54413,0.761567,0.363491,0.450718,0.748,0.823321,Good
0.62922,0.627628,0.956743,0.283965,0.567072,0.722364,0.367988,0.464241,0.736,0.766158,Good
0.587365,0.587588,0.914758,0.290429,0.595007,0.632791,0.393149,0.495143,0.718,0.773709,Good
0.32261,0.545546,0.782443,0.326079,0.534008,0.539447,0.35968,0.862129,0.774,0.693419,Good
0.696572,0.710711,0.963104,0.29459,0.583536,0.849978,0.33788,0.407097,0.716,0.863893,Good
0.654206,0.673674,0.868957,0.304764,0.608097,0.800977,0.376906,0.417004,0.832,0.863015,Good
0.79615,0.680681,0.975827,0.232505,0.59865,0.77477,0.356579,0.281052,0.713,0.779319,Good
0.620541,0.614615,0.858779,0.295482,0.521592,0.715422,0.333175,0.706036,0.703,0.766345,Good
0.704224,0.617618,0.872774,0.252576,0.595007,0.770561,0.340563,0.441034,0.734,0.847499,Good
0.628899,0.714715,0.669211,0.354432,0.629555,0.719772,0.443363,0.415529,0.902,0.860432,Good
0.657183,0.667668,0.907125,0.282332,0.507018,0.809252,0.329579,0.511502,0.746,0.853947,Good
0.6567,0.715716,0.918575,0.295096,0.581781,0.77098,0.352708,0.50274,0.743,0.820003,Good
0.694722,0.662663,0.97201,0.244972,0.579352,0.779999,0.355493,0.343396,0.77,0.801374,Good
0.515015,0.606607,0.888041,0.248844,0.521592,0.603248,0.284589,0.774944,0.601,0.698365,Good
0.727742,0.741742,0.979644,0.296166,0.572335,0.879341,0.346185,0.38298,0.729,0.875264,Good
0.66679,0.620621,0.952926,0.232499,0.531579,0.63952,0.346905,0.51475,0.648,0.728628,Good
0.545867,0.678679,0.861323,0.291165,0.58502,0.676494,0.384832,0.536073,0.803,0.758457,Good
0.738651,0.703704,0.933842,0.314362,0.590553,0.811283,0.363616,0.385282,0.801,0.810287,Good
0.691761,0.723724,0.959288,0.251463,0.505668,0.841081,0.289147,0.506571,0.61,0.854776,Good
0.567737,0.710711,0.872774,0.308566,0.60054,0.725635,0.383112,0.530642,0.76,0.803788,Good
0.55148,0.516517,0.923664,0.177406,0.554656,0.521691,0.336815,0.530808,0.71,0.662359,Good
0.656302,0.64965,0.905852,0.339004,0.644939,0.782741,0.402788,0.471384,0.792,0.863284,Good
0.578565,0.658659,0.818066,0.30302,0.537112,0.710054,0.341017,0.642583,0.777,0.828069,Good
0.491212,0.536537,0.879135,0.237595,0.509582,0.603462,0.322927,0.66423,0.73,0.713471,Good
0.625438,0.747748,0.933842,0.316197,0.572874,0.779757,0.367961,0.495544,0.763,0.831912,Good
